iso_code,location,date,new_cases,new_deaths,new_cases_per_million,new_deaths_per_million,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,population,gdp_per_capita,human_development_index
SRB,Serbia,2020-12-18,4910.0,51.0,721.571,7.495,292640.0,2580.0,43006.227,379.156,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-19,3888.0,52.0,571.379,7.642,296528.0,2632.0,43577.605,386.79699999999997,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-20,3534.0,54.0,519.355,7.936,300062.0,2686.0,44096.96,394.733,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-21,3685.0,47.0,541.5459999999999,6.907,303747.0,2733.0,44638.505999999994,401.64,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-22,4080.0,49.0,599.595,7.2010000000000005,307827.0,2782.0,45238.100999999995,408.841,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-23,4426.0,51.0,650.443,7.495,312253.0,2833.0,45888.544,416.336,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-24,4091.0,49.0,601.211,7.2010000000000005,316344.0,2882.0,46489.755,423.537,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-25,3823.0,49.0,561.826,7.2010000000000005,320167.0,2931.0,47051.581,430.73800000000006,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-26,3200.0,52.0,470.27,7.642,323367.0,2983.0,47521.850999999995,438.38,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-27,2693.0,47.0,395.76199999999994,6.907,326060.0,3030.0,47917.613,445.287,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-28,2559.0,43.0,376.069,6.319,328619.0,3073.0,48293.683,451.60699999999997,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-29,3136.0,46.0,460.865,6.76,331755.0,3119.0,48754.547999999995,458.36699999999996,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-30,3236.0,44.0,475.561,6.466,334991.0,3163.0,49230.109000000004,464.833,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2020-12-31,2932.0,48.0,430.885,7.053999999999999,337923.0,3211.0,49660.994000000006,471.88699999999994,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-01,2074.0,39.0,304.79400000000004,5.731,339997.0,3250.0,49965.788,477.61800000000005,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-02,1907.0,38.0,280.252,5.584,341904.0,3288.0,50246.04,483.20300000000003,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-03,1966.0,37.0,288.922,5.438,343870.0,3325.0,50534.962,488.64,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-04,2715.0,39.0,398.995,5.731,346585.0,3364.0,50933.957,494.37199999999996,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-05,2653.0,41.0,389.884,6.025,349238.0,3405.0,51323.84099999999,500.397,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-06,2882.0,39.0,423.537,5.731,352120.0,3444.0,51747.378,506.129,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-07,1787.0,35.0,262.617,5.144,353907.0,3479.0,52009.994000000006,511.272,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-08,2218.0,34.0,325.95599999999996,4.997,356125.0,3513.0,52335.950999999994,516.269,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-09,0.0,0.0,0.0,0.0,356125.0,3513.0,52335.950999999994,516.269,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-10,3564.0,69.0,523.764,10.14,359689.0,3582.0,52859.71400000001,526.409,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-11,2093.0,28.0,307.586,4.115,361782.0,3610.0,53167.3,530.524,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-12,2142.0,29.0,314.78700000000003,4.262,363924.0,3639.0,53482.087999999996,534.786,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-13,2267.0,25.0,333.157,3.674,366191.0,3664.0,53815.245,538.46,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-14,1881.0,23.0,276.431,3.38,368072.0,3687.0,54091.676,541.84,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-15,1751.0,21.0,257.32599999999996,3.0860000000000003,369823.0,3708.0,54349.002,544.9259999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-16,1393.0,22.0,204.715,3.233,371216.0,3730.0,54553.71599999999,548.159,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-17,1317.0,20.0,193.546,2.9389999999999996,372533.0,3750.0,54747.262,551.0980000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-18,1578.0,21.0,231.90200000000002,3.0860000000000003,374111.0,3771.0,54979.164000000004,554.184,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-19,1688.0,20.0,248.06799999999998,2.9389999999999996,375799.0,3791.0,55227.232,557.123,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-20,1646.0,19.0,241.895,2.792,377445.0,3810.0,55469.127,559.9159999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-21,1648.0,20.0,242.18900000000002,2.9389999999999996,379093.0,3830.0,55711.316,562.855,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-22,1709.0,19.0,251.15400000000002,2.792,380802.0,3849.0,55962.47,565.6469999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-23,1483.0,19.0,217.94099999999997,2.792,382285.0,3868.0,56180.41099999999,568.439,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-24,1318.0,18.0,193.69299999999998,2.645,383603.0,3886.0,56374.10400000001,571.085,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-25,1523.0,19.0,223.81900000000002,2.792,385126.0,3905.0,56597.922999999995,573.877,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-26,2080.0,19.0,305.676,2.792,387206.0,3924.0,56903.599,576.669,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-27,1839.0,20.0,270.259,2.9389999999999996,389045.0,3944.0,57173.857,579.6080000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-28,1592.0,21.0,233.96,3.0860000000000003,390637.0,3965.0,57407.817,582.694,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-29,1717.0,18.0,252.329,2.645,392354.0,3983.0,57660.14599999999,585.34,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-30,1543.0,17.0,226.75900000000001,2.498,393897.0,4000.0,57886.905,587.8380000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-01-31,1366.0,20.0,200.747,2.9389999999999996,395263.0,4020.0,58087.651,590.7769999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-01,1739.0,18.0,255.563,2.645,397002.0,4038.0,58343.21400000001,593.422,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-02,1903.0,18.0,279.664,2.645,398905.0,4056.0,58622.878,596.068,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-03,1932.0,15.0,283.926,2.204,400837.0,4071.0,58906.804000000004,598.2719999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-04,1863.0,14.0,273.786,2.057,402700.0,4085.0,59180.58900000001,600.33,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-05,1968.0,14.0,289.216,2.057,404668.0,4099.0,59469.805,602.387,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-06,1684.0,13.0,247.48,1.91,406352.0,4112.0,59717.285,604.297,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-07,1529.0,14.0,224.701,2.057,407881.0,4126.0,59941.986,606.355,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-08,1960.0,13.0,288.041,1.91,409841.0,4139.0,60230.027,608.265,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-09,2014.0,15.0,295.976,2.204,411855.0,4154.0,60526.003,610.47,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-10,2088.0,14.0,306.851,2.057,413943.0,4168.0,60832.855,612.5269999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-11,2000.0,15.0,293.91900000000004,2.204,415943.0,4183.0,61126.774000000005,614.732,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-12,1928.0,16.0,283.33799999999997,2.351,417871.0,4199.0,61410.112,617.0830000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-13,1622.0,15.0,238.368,2.204,419493.0,4214.0,61648.48,619.2869999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-14,1386.0,16.0,203.68599999999998,2.351,420879.0,4230.0,61852.166,621.639,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-15,1331.0,15.0,195.60299999999998,2.204,422210.0,4245.0,62047.769,623.8430000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-16,1810.0,16.0,265.997,2.351,424020.0,4261.0,62313.765999999996,626.194,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-17,2467.0,16.0,362.54900000000004,2.351,426487.0,4277.0,62676.315,628.5459999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-18,2561.0,15.0,376.36300000000006,2.204,429048.0,4292.0,63052.678,630.75,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-19,2632.0,14.0,386.79699999999997,2.057,431680.0,4306.0,63439.475,632.808,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-20,2442.0,15.0,358.875,2.204,434122.0,4321.0,63798.35,635.012,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-21,2518.0,16.0,370.04400000000004,2.351,436640.0,4337.0,64168.394,637.363,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-22,2956.0,14.0,434.412,2.057,439596.0,4351.0,64602.807,639.4209999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-23,3257.0,15.0,478.647,2.204,442853.0,4366.0,65081.454000000005,641.625,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-24,3460.0,17.0,508.48,2.498,446313.0,4383.0,65589.93400000001,644.123,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-25,3588.0,15.0,527.2909999999999,2.204,449901.0,4398.0,66117.224,646.328,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-26,3339.0,16.0,490.69800000000004,2.351,453240.0,4414.0,66607.922,648.679,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-27,3210.0,15.0,471.74,2.204,456450.0,4429.0,67079.662,650.884,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-02-28,2809.0,14.0,412.809,2.057,459259.0,4443.0,67492.47099999999,652.941,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-01,3469.0,16.0,509.80199999999996,2.351,462728.0,4459.0,68002.274,655.2919999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-02,4157.0,16.0,610.911,2.351,466885.0,4475.0,68613.18400000001,657.6439999999999,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-03,4056.0,16.0,596.068,2.351,470941.0,4491.0,69209.25200000001,659.995,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-04,3866.0,17.0,568.145,2.498,474807.0,4508.0,69777.398,662.493,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-05,4071.0,17.0,598.2719999999999,2.498,478878.0,4525.0,70375.67,664.992,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-06,3519.0,17.0,517.15,2.498,482397.0,4542.0,70892.82,667.49,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-07,3042.0,20.0,447.051,2.9389999999999996,485439.0,4562.0,71339.871,670.429,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-08,4091.0,17.0,601.211,2.498,489530.0,4579.0,71941.082,672.928,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-09,4576.0,20.0,672.487,2.9389999999999996,494106.0,4599.0,72613.569,675.867,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-10,4590.0,21.0,674.544,3.0860000000000003,498696.0,4620.0,73288.113,678.953,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-11,4595.0,24.0,675.279,3.5269999999999997,503291.0,4644.0,73963.392,682.48,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-12,4668.0,26.0,686.007,3.821,507959.0,4670.0,74649.399,686.301,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-13,4092.0,24.0,601.3580000000001,3.5269999999999997,512051.0,4694.0,75250.757,689.828,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-14,4226.0,25.0,621.0509999999999,3.674,516277.0,4719.0,75871.808,693.502,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-15,4634.0,28.0,681.01,4.115,520911.0,4747.0,76552.818,697.617,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-16,5201.0,31.0,764.336,4.556,526112.0,4778.0,77317.15400000001,702.172,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-17,5446.0,32.0,800.341,4.703,531558.0,4810.0,78117.496,706.875,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-18,5346.0,30.0,785.645,4.409,536904.0,4840.0,78903.141,711.284,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-19,5305.0,29.0,779.62,4.262,542209.0,4869.0,79682.761,715.546,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-20,4687.0,31.0,688.799,4.556,546896.0,4900.0,80371.561,720.102,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-21,4232.0,34.0,621.933,4.997,551128.0,4934.0,80993.493,725.0980000000001,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-22,4769.0,32.0,700.85,4.703,555897.0,4966.0,81694.343,729.801,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-23,5475.0,36.0,804.6030000000001,5.291,561372.0,5002.0,82498.946,735.091,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-24,5297.0,37.0,778.444,5.438,566669.0,5039.0,83277.391,740.529,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-25,5226.0,36.0,768.01,5.291,571895.0,5075.0,84045.401,745.819,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-26,0.0,0.0,0.0,0.0,571895.0,5075.0,84045.401,745.819,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-27,9722.0,76.0,1428.74,11.169,581617.0,5151.0,85474.141,756.988,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-28,3889.0,39.0,571.525,5.731,585506.0,5190.0,86045.66699999999,762.72,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-29,0.0,0.0,0.0,0.0,585506.0,5190.0,86045.66699999999,762.72,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-30,9983.0,80.0,1467.0970000000002,11.757,595489.0,5270.0,87512.763,774.477,6804596.0,14048.881000000001,0.8059999999999999
SRB,Serbia,2021-03-31,5107.0,38.0,750.5219999999999,5.584,600596.0,5308.0,88263.286,780.061,6804596.0,14048.881000000001,0.8059999999999999
SVK,Slovakia,2020-04-01,37.0,1.0,6.777,0.183,400.0,1.0,73.265,0.183,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-02,26.0,0.0,4.762,0.0,426.0,1.0,78.027,0.183,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-03,24.0,0.0,4.396,0.0,450.0,1.0,82.42299999999999,0.183,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-04,21.0,0.0,3.846,0.0,471.0,1.0,86.26899999999999,0.183,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-05,14.0,0.0,2.5639999999999996,0.0,485.0,1.0,88.834,0.183,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-06,49.0,1.0,8.975,0.183,534.0,2.0,97.809,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-07,47.0,0.0,8.609,0.0,581.0,2.0,106.417,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-08,101.0,0.0,18.499000000000002,0.0,682.0,2.0,124.917,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-09,19.0,0.0,3.48,0.0,701.0,2.0,128.39700000000002,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-10,14.0,0.0,2.5639999999999996,0.0,715.0,2.0,130.961,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-11,13.0,0.0,2.381,0.0,728.0,2.0,133.342,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-12,14.0,0.0,2.5639999999999996,0.0,742.0,2.0,135.906,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-13,27.0,0.0,4.945,0.0,769.0,2.0,140.852,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-14,66.0,0.0,12.089,0.0,835.0,2.0,152.94,0.366,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-15,28.0,4.0,5.129,0.733,863.0,6.0,158.069,1.099,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-16,114.0,2.0,20.88,0.366,977.0,8.0,178.949,1.465,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-17,72.0,1.0,13.187999999999999,0.183,1049.0,9.0,192.137,1.6480000000000001,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-18,40.0,2.0,7.3260000000000005,0.366,1089.0,11.0,199.46400000000003,2.015,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-19,72.0,1.0,13.187999999999999,0.183,1161.0,12.0,212.65099999999998,2.198,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-20,12.0,1.0,2.198,0.183,1173.0,13.0,214.84900000000002,2.381,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-21,26.0,1.0,4.762,0.183,1199.0,14.0,219.611,2.5639999999999996,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-22,45.0,0.0,8.242,0.0,1244.0,14.0,227.854,2.5639999999999996,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-23,81.0,1.0,14.835999999999999,0.183,1325.0,15.0,242.69,2.747,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-24,35.0,2.0,6.4110000000000005,0.366,1360.0,17.0,249.101,3.114,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-25,13.0,0.0,2.381,0.0,1373.0,17.0,251.482,3.114,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-26,6.0,1.0,1.099,0.183,1379.0,18.0,252.581,3.2969999999999997,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-27,2.0,0.0,0.366,0.0,1381.0,18.0,252.947,3.2969999999999997,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-28,3.0,2.0,0.5489999999999999,0.366,1384.0,20.0,253.49599999999998,3.6630000000000003,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-29,7.0,2.0,1.2819999999999998,0.366,1391.0,22.0,254.77900000000002,4.03,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-04-30,5.0,1.0,0.9159999999999999,0.183,1396.0,23.0,255.69400000000002,4.213,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-01,7.0,0.0,1.2819999999999998,0.0,1403.0,23.0,256.97700000000003,4.213,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-02,4.0,1.0,0.733,0.183,1407.0,24.0,257.709,4.396,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-03,1.0,0.0,0.183,0.0,1408.0,24.0,257.892,4.396,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-04,5.0,1.0,0.9159999999999999,0.183,1413.0,25.0,258.808,4.579,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-05,8.0,0.0,1.465,0.0,1421.0,25.0,260.27299999999997,4.579,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-06,8.0,0.0,1.465,0.0,1429.0,25.0,261.73900000000003,4.579,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-07,16.0,1.0,2.931,0.183,1445.0,26.0,264.66900000000004,4.762,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-08,10.0,0.0,1.8319999999999999,0.0,1455.0,26.0,266.501,4.762,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-09,0.0,0.0,0.0,0.0,1455.0,26.0,266.501,4.762,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-10,2.0,0.0,0.366,0.0,1457.0,26.0,266.867,4.762,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-11,0.0,0.0,0.0,0.0,1457.0,26.0,266.867,4.762,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-12,8.0,1.0,1.465,0.183,1465.0,27.0,268.33299999999997,4.945,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-13,4.0,0.0,0.733,0.0,1469.0,27.0,269.065,4.945,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-14,8.0,0.0,1.465,0.0,1477.0,27.0,270.531,4.945,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-15,3.0,0.0,0.5489999999999999,0.0,1480.0,27.0,271.08,4.945,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-16,13.0,1.0,2.381,0.183,1493.0,28.0,273.461,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-17,1.0,0.0,0.183,0.0,1494.0,28.0,273.644,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-18,1.0,0.0,0.183,0.0,1495.0,28.0,273.827,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-19,0.0,0.0,0.0,0.0,1495.0,28.0,273.827,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-20,1.0,0.0,0.183,0.0,1496.0,28.0,274.01099999999997,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-21,6.0,0.0,1.099,0.0,1502.0,28.0,275.11,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-22,1.0,0.0,0.183,0.0,1503.0,28.0,275.293,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-23,1.0,0.0,0.183,0.0,1504.0,28.0,275.476,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-24,5.0,0.0,0.9159999999999999,0.0,1509.0,28.0,276.392,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-25,2.0,0.0,0.366,0.0,1511.0,28.0,276.758,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-26,2.0,0.0,0.366,0.0,1513.0,28.0,277.124,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-27,2.0,0.0,0.366,0.0,1515.0,28.0,277.491,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-28,5.0,0.0,0.9159999999999999,0.0,1520.0,28.0,278.406,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-29,0.0,0.0,0.0,0.0,1520.0,28.0,278.406,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-30,1.0,0.0,0.183,0.0,1521.0,28.0,278.59,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-05-31,0.0,0.0,0.0,0.0,1521.0,28.0,278.59,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-01,1.0,0.0,0.183,0.0,1522.0,28.0,278.77299999999997,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-02,0.0,0.0,0.0,0.0,1522.0,28.0,278.77299999999997,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-03,3.0,0.0,0.5489999999999999,0.0,1525.0,28.0,279.322,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-04,1.0,0.0,0.183,0.0,1526.0,28.0,279.505,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-05,0.0,0.0,0.0,0.0,1526.0,28.0,279.505,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-06,2.0,0.0,0.366,0.0,1528.0,28.0,279.872,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-07,0.0,0.0,0.0,0.0,1528.0,28.0,279.872,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-08,2.0,0.0,0.366,0.0,1530.0,28.0,280.238,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-09,1.0,0.0,0.183,0.0,1531.0,28.0,280.421,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-10,2.0,0.0,0.366,0.0,1533.0,28.0,280.788,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-11,8.0,0.0,1.465,0.0,1541.0,28.0,282.253,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-12,1.0,0.0,0.183,0.0,1542.0,28.0,282.436,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-13,3.0,0.0,0.5489999999999999,0.0,1545.0,28.0,282.986,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-14,3.0,0.0,0.5489999999999999,0.0,1548.0,28.0,283.535,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-15,4.0,0.0,0.733,0.0,1552.0,28.0,284.268,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-16,0.0,0.0,0.0,0.0,1552.0,28.0,284.268,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-17,9.0,0.0,1.6480000000000001,0.0,1561.0,28.0,285.916,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-18,1.0,0.0,0.183,0.0,1562.0,28.0,286.099,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-19,14.0,0.0,2.5639999999999996,0.0,1576.0,28.0,288.664,5.129,5459643.0,30155.152000000002,0.86
SVK,Slovakia,2020-06-20,10.0,0.0,1.8319999999999999,0.0,1586.0,28.0,290.495,5.129,5459643.0,30155.152000000002,0.86
