iso_code,location,date,total_vaccinations,new_vaccinations,people_vaccinated_per_hundred,population,gdp_per_capita,human_development_index
ESP,Spain,2021-02-11,2423045.0,102538.0,3.04,46754783.0,34272.36,0.904
ESP,Spain,2021-02-14,2561608.0,,3.19,46754783.0,34272.36,0.904
ESP,Spain,2021-02-15,2624512.0,62904.0,3.27,46754783.0,34272.36,0.904
ESP,Spain,2021-02-16,2690457.0,65945.0,3.36,46754783.0,34272.36,0.904
ESP,Spain,2021-02-17,2782751.0,92294.0,3.5,46754783.0,34272.36,0.904
ESP,Spain,2021-02-18,2936011.0,153260.0,3.77,46754783.0,34272.36,0.904
ESP,Spain,2021-02-21,3090351.0,,4.05,46754783.0,34272.36,0.904
ESP,Spain,2021-02-22,3165191.0,74840.0,4.19,46754783.0,34272.36,0.904
ESP,Spain,2021-02-23,3284678.0,119487.0,4.41,46754783.0,34272.36,0.904
ESP,Spain,2021-02-24,3436158.0,151480.0,4.71,46754783.0,34272.36,0.904
ESP,Spain,2021-02-25,3605635.0,169477.0,5.05,46754783.0,34272.36,0.904
ESP,Spain,2021-02-28,3829465.0,,5.49,46754783.0,34272.36,0.904
ESP,Spain,2021-03-01,3908734.0,79269.0,5.65,46754783.0,34272.36,0.904
ESP,Spain,2021-03-03,4229092.0,169772.0,6.25,46754783.0,34272.36,0.904
ESP,Spain,2021-03-04,4471577.0,242485.0,6.69,46754783.0,34272.36,0.904
ESP,Spain,2021-03-07,4712191.0,,7.12,46754783.0,34272.36,0.904
ESP,Spain,2021-03-08,4848648.0,136457.0,7.35,46754783.0,34272.36,0.904
ESP,Spain,2021-03-09,4989505.0,140857.0,7.57,46754783.0,34272.36,0.904
ESP,Spain,2021-03-10,5172106.0,182601.0,7.85,46754783.0,34272.36,0.904
ESP,Spain,2021-03-11,5352767.0,180661.0,8.06,46754783.0,34272.36,0.904
ESP,Spain,2021-03-15,5644895.0,,8.45,46754783.0,34272.36,0.904
ESP,Spain,2021-03-16,5742218.0,97323.0,8.58,46754783.0,34272.36,0.904
ESP,Spain,2021-03-17,5857085.0,114867.0,8.67,46754783.0,34272.36,0.904
ESP,Spain,2021-03-18,5993363.0,136278.0,8.78,46754783.0,34272.36,0.904
ESP,Spain,2021-03-22,6321908.0,,9.01,46754783.0,34272.36,0.904
ESP,Spain,2021-03-23,6409196.0,87288.0,9.1,46754783.0,34272.36,0.904
ESP,Spain,2021-03-24,6620093.0,210897.0,9.29,46754783.0,34272.36,0.904
ESP,Spain,2021-03-25,6839736.0,219643.0,9.51,46754783.0,34272.36,0.904
ESP,Spain,2021-03-26,7067371.0,227635.0,9.76,46754783.0,34272.36,0.904
ESP,Spain,2021-03-29,7571439.0,,10.62,46754783.0,34272.36,0.904
ESP,Spain,2021-03-30,7736611.0,165172.0,10.89,46754783.0,34272.36,0.904
ESP,Spain,2021-03-31,8035160.0,298549.0,11.37,46754783.0,34272.36,0.904
SWE,Sweden,2020-12-27,1963.0,,0.02,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-01-03,14464.0,,0.14,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-01-10,48590.0,,0.48,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-01-17,122691.0,,1.21,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-01-24,235425.0,,2.23,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-01-31,323555.0,,2.86,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-02-07,422027.0,,3.3,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-02-14,536643.0,,3.76,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-02-21,690007.0,,4.47,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-02-28,838672.0,,5.43,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-07,1021717.0,,6.88,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-14,1233807.0,,8.59,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-21,1400622.0,,9.72,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-24,1404620.0,,9.75,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-25,1438715.0,34095.0,9.96,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-26,1482153.0,43438.0,10.24,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-30,1588671.0,,10.95,10099270.0,46949.282999999996,0.945
SWE,Sweden,2021-03-31,1611510.0,22839.0,11.14,10099270.0,46949.282999999996,0.945
CHE,Switzerland,2021-01-24,197250.0,,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-25,205861.0,8611.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-26,215116.0,9255.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-27,259085.0,43969.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-28,269834.0,10749.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-29,279164.0,9330.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-30,280440.0,1276.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-01-31,314209.0,33769.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-01,322656.0,8447.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-02,332230.0,9574.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-03,370420.0,38190.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-04,380927.0,10507.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-05,390861.0,9934.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-06,392044.0,1183.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-07,413147.0,21103.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-08,423856.0,10709.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-09,435409.0,11553.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-10,482127.0,46718.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-11,494788.0,12661.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-12,508284.0,13496.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-13,510753.0,2469.0,,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-14,542282.0,31529.0,5.09,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-15,555107.0,12825.0,5.16,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-16,569633.0,14526.0,5.25,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-17,612301.0,42668.0,5.49,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-18,628181.0,15880.0,5.57,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-19,641495.0,13314.0,5.64,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-20,644128.0,2633.0,5.65,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-21,674117.0,29989.0,5.79,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-22,685180.0,11063.0,5.84,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-23,698590.0,13410.0,5.9,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-24,749158.0,50568.0,6.1,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-25,761890.0,12732.0,6.15,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-26,773318.0,11428.0,6.2,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-27,774954.0,1636.0,6.21,8654618.0,57410.166,0.955
CHE,Switzerland,2021-02-28,807034.0,32080.0,6.32,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-01,819198.0,12164.0,6.4,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-02,832324.0,13126.0,6.48,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-03,884050.0,51726.0,6.74,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-04,898840.0,14790.0,6.84,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-05,910841.0,12001.0,6.92,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-06,912436.0,1595.0,6.93,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-07,950710.0,38274.0,7.14,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-08,962474.0,11764.0,7.22,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-09,975773.0,13299.0,7.31,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-10,1037474.0,61701.0,7.71,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-11,1051496.0,14022.0,7.81,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-12,1065536.0,14040.0,7.9,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-13,1067467.0,1931.0,7.91,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-14,1100365.0,32898.0,8.15,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-15,1114018.0,13653.0,8.22,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-16,1128812.0,14794.0,8.3,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-17,1178465.0,49653.0,8.61,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-18,1194187.0,15722.0,8.71,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-19,1209038.0,14851.0,8.81,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-20,1210332.0,1294.0,8.82,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-21,1249196.0,38864.0,9.06,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-22,1264304.0,15108.0,9.15,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-23,1281732.0,17428.0,9.27,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-24,1343278.0,61546.0,9.68,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-25,1362869.0,19591.0,9.83,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-26,1379602.0,16733.0,9.94,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-27,1381272.0,1670.0,9.95,8654618.0,57410.166,0.955
CHE,Switzerland,2021-03-28,1431525.0,50253.0,10.38,8654618.0,57410.166,0.955
UKR,Ukraine,2021-02-24,159.0,,0.0,43733759.0,7894.393,0.779
UKR,Ukraine,2021-02-25,1338.0,1179.0,0.0,43733759.0,7894.393,0.779
UKR,Ukraine,2021-02-26,3051.0,1713.0,0.01,43733759.0,7894.393,0.779
UKR,Ukraine,2021-02-27,3141.0,90.0,0.01,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-01,4905.0,,0.01,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-02,6888.0,1983.0,0.02,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-03,9568.0,2680.0,0.02,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-04,12481.0,2913.0,0.03,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-05,15758.0,3277.0,0.04,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-06,17037.0,1279.0,0.04,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-07,17947.0,910.0,0.04,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-08,19118.0,1171.0,0.04,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-09,23480.0,4362.0,0.05,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-10,29378.0,5898.0,0.07,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-11,38237.0,8859.0,0.09,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-12,47541.0,9304.0,0.11,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-13,51137.0,3596.0,0.12,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-14,53155.0,2018.0,0.12,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-15,62083.0,8928.0,0.14,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-17,92714.0,,0.21,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-19,104342.0,,0.24,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-20,108310.0,3968.0,0.25,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-21,111025.0,2715.0,0.25,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-22,121929.0,10904.0,0.28,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-23,155587.0,33658.0,0.36,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-25,192264.0,,0.44,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-28,198465.0,,0.45,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-29,212898.0,14433.0,0.49,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-30,231566.0,18668.0,0.53,43733759.0,7894.393,0.779
UKR,Ukraine,2021-03-31,248736.0,17170.0,0.57,43733759.0,7894.393,0.779
GBR,United Kingdom,2020-12-13,86465.0,,0.13,67886004.0,39753.244,0.932
GBR,United Kingdom,2020-12-20,675286.0,,0.99,67886004.0,39753.244,0.932
GBR,United Kingdom,2020-12-27,1005073.0,,1.48,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-03,1402432.0,,2.03,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-10,2677971.0,,3.37,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-11,2843815.0,165844.0,3.58,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-12,3067541.0,223726.0,3.89,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-13,3356229.0,288688.0,4.3,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-14,3678180.0,321951.0,4.77,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-15,4023705.0,345525.0,5.27,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-16,4322456.0,298751.0,5.7,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-17,4514802.0,192346.0,5.98,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-18,4723443.0,208641.0,6.28,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-19,5070365.0,346922.0,6.79,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-20,5437284.0,366919.0,7.33,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-21,5849899.0,412615.0,7.93,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-22,6329968.0,480069.0,8.63,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-23,6822981.0,493013.0,9.36,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-24,7044048.0,221067.0,9.68,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-25,7325773.0,281725.0,10.1,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-26,7638543.0,312770.0,10.55,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-27,7953250.0,314707.0,11.01,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-28,8369438.0,416188.0,11.62,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-29,8859372.0,489934.0,12.34,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-30,9468382.0,609010.0,13.22,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-01-31,9790576.0,322194.0,13.69,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-01,10143511.0,352935.0,14.21,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-02,10520433.0,376922.0,14.76,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-03,10992444.0,472011.0,15.45,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-04,11477040.0,484596.0,16.16,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-05,11975267.0,498227.0,16.89,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-06,12526737.0,551470.0,17.7,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-07,12806587.0,279850.0,18.11,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-08,13162878.0,356291.0,18.63,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-09,13577851.0,414973.0,19.24,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-10,14033555.0,455704.0,19.9,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-11,14542318.0,508763.0,20.64,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-12,15091696.0,549378.0,21.44,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-13,15599904.0,508208.0,22.19,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-14,15839781.0,239877.0,22.54,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-15,16122272.0,282491.0,22.94,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-16,16499549.0,377277.0,23.48,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-17,16996806.0,497257.0,24.19,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-18,17465127.0,468321.0,24.86,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-19,17852327.0,387200.0,25.41,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-20,18197269.0,344942.0,25.9,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-21,18348165.0,150896.0,26.11,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-22,18558969.0,210804.0,26.39,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-23,18911978.0,353009.0,26.87,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-24,19392553.0,480575.0,27.53,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-25,19913592.0,521039.0,28.25,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-26,20450858.0,537266.0,28.99,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-27,20885683.0,434825.0,29.59,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-02-28,21091267.0,205584.0,29.87,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-01,21322717.0,231450.0,30.17,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-02,21599027.0,276310.0,30.5,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-03,21946433.0,347406.0,30.91,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-04,22392883.0,446450.0,31.46,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-05,22887118.0,494235.0,32.11,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-06,23335514.0,448396.0,32.72,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-07,23519898.0,184384.0,32.96,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-08,23773959.0,254061.0,33.28,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-09,24064182.0,290223.0,33.6,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-10,24405231.0,341049.0,33.96,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-11,24759603.0,354372.0,34.34,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-12,25216857.0,457254.0,34.89,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-13,25781120.0,564263.0,35.64,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-14,26063501.0,282381.0,36.02,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-15,26503552.0,440051.0,36.59,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-16,27032671.0,529119.0,37.23,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-17,27614526.0,581855.0,37.91,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-18,28274802.0,660276.0,38.69,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-19,29015457.0,740655.0,39.59,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-20,29859742.0,844285.0,40.7,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-21,30279360.0,419618.0,41.24,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-22,30691557.0,412197.0,41.73,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-23,31186362.0,494805.0,42.21,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-24,31766669.0,580307.0,42.71,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-25,32325993.0,559324.0,43.18,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-26,33020952.0,694959.0,43.79,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-27,33678768.0,657816.0,44.41,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-28,34119095.0,440327.0,44.85,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-29,34518958.0,399863.0,45.19,67886004.0,39753.244,0.932
GBR,United Kingdom,2021-03-30,35014074.0,495116.0,45.53,67886004.0,39753.244,0.932
